Date,value,source,indicator_id,unit,preferred_direction,description
2020-07-24,94.435,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2020-07-27,93.668,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2020-07-28,93.696,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2020-07-29,93.453,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2020-07-30,93.021,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2020-07-31,93.349,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2020-08-03,93.542,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2020-08-04,93.382,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2020-08-05,92.868,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2020-08-06,92.788,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2020-08-07,93.435,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2020-08-10,93.582,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2020-08-11,93.628,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2020-08-12,93.443,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2020-08-13,93.335,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2020-08-14,93.096,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2020-08-17,92.851,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2020-08-18,92.271,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2020-08-19,92.887,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2020-08-20,92.793,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2020-08-21,93.247,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2020-08-24,93.298,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2020-08-25,93.019,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2020-08-26,93.006,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2020-08-27,93.001,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2020-08-28,92.371,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2020-08-31,92.144,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2020-09-01,92.338,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2020-09-02,92.847,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2020-09-03,92.739,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2020-09-04,92.719,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2020-09-07,92.719,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2020-09-08,93.445,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2020-09-09,93.255,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2020-09-10,93.336,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
